Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Toyota,Model C,2014,1.1,156358,Diesel,Manual,22619.43302
Honda,Model E,2003,4,8329,Petrol,Manual,28194.41324
Audi,Model E,2002,3.6,11752,Petrol,Manual,28331.28447
BMW,Model B,2020,1.6,116441,Electric,Automatic,30433.54662
Honda,Model D,2021,2.3,76584,Electric,Automatic,28464.10203
Honda,Model E,2013,2.5,40103,Petrol,Automatic,27098.78228
Audi,Model A,2008,2.2,115872,Petrol,Automatic,21778.38703
Honda,Model B,2018,3.8,187151,Electric,Manual,26869.20379
Toyota,Model D,2005,3.5,64279,Diesel,Manual,24217.58888
Toyota,Model A,2002,3.7,51003,Petrol,Manual,26261.20281
Ford,Model A,2017,4.2,6520,Diesel,Manual,35410.63002
Honda,Model D,2015,3.1,58697,Electric,Manual,31950.94724
Ford,Model B,2002,3.2,70827,Petrol,Automatic,21523.12723
BMW,Model A,2001,3.5,15106,Diesel,Automatic,24025.76166
Toyota,Model C,2001,3.4,167167,Electric,Automatic,17551.05728
BMW,Model D,2009,4,163495,Petrol,Manual,23023.51896
Audi,Model D,2014,3.7,126934,Diesel,Manual,25261.85206
Toyota,Model E,2002,1.4,71660,Petrol,Automatic,19429.22024
BMW,Model B,2007,4.2,51218,Diesel,Manual,27029.03097
Audi,Model C,2017,3.4,45863,Diesel,Automatic,35806.46291
BMW,Model C,2010,1.4,98550,Petrol,Manual,21753.36738
Audi,Model E,2006,3.7,73123,Electric,Automatic,26480.54989
Audi,Model A,2018,2.3,199746,Petrol,Automatic,20120.45375
Toyota,Model A,2006,3.8,115029,Electric,Automatic,24948.86662
Ford,Model C,2001,4.3,46995,Diesel,Manual,24138.75586
Audi,Model B,2005,1.9,2434,Diesel,Automatic,27006.08581
Audi,Model A,2004,4,115029,Diesel,Automatic,20167.93152
Toyota,Model D,2013,3.7,147563,Electric,Automatic,25458.33794
Ford,Model E,2017,3.3,152549,Diesel,Manual,28538.23758
Honda,Model B,2003,2.3,185745,Petrol,Automatic,16163.99176
Honda,Model A,2003,1.4,46381,Diesel,Manual,20701.03948
Ford,Model C,2012,2.7,190212,Electric,Automatic,23563.21257
BMW,Model E,2020,1.4,143944,Electric,Manual,22960.55438
Toyota,Model A,2000,2.8,76252,Petrol,Manual,18446.1069
Ford,Model C,2019,3.9,182608,Petrol,Automatic,25082.18185
Honda,Model A,2004,4.5,159179,Electric,Automatic,20029.64805
Audi,Model E,2002,1.7,141624,Electric,Manual,17150.00577
Honda,Model D,2020,1.7,13465,Petrol,Manual,31124.40055
Audi,Model D,2018,3.8,5920,Petrol,Manual,37271.02572
Toyota,Model C,2012,2.6,172640,Petrol,Automatic,22489.02454
Audi,Model D,2006,4.2,186147,Petrol,Automatic,21823.00901
Ford,Model E,2009,3.7,136540,Electric,Manual,20600.2681
Audi,Model C,2002,3.6,79613,Diesel,Automatic,24364.27798
BMW,Model A,2001,1.4,27217,Electric,Automatic,23438.07027
Ford,Model B,2006,1.1,40464,Petrol,Automatic,22383.72716
Toyota,Model A,2008,2.1,43307,Electric,Manual,23101.28009
Ford,Model E,2020,1.8,68275,Petrol,Automatic,26081.69754
BMW,Model C,2011,3.5,185047,Electric,Automatic,24239.59498
Toyota,Model A,2021,2.6,127211,Petrol,Manual,28543.68851
Honda,Model C,2009,2.8,187264,Petrol,Manual,17017.76433
BMW,Model D,2018,3.8,57554,Electric,Manual,33486.2448
Toyota,Model B,2012,2.7,10662,Petrol,Automatic,29823.4351
Audi,Model E,2009,2.9,120526,Diesel,Automatic,26452.24471
Ford,Model A,2004,3.9,148473,Petrol,Automatic,19766.0344
Toyota,Model B,2014,2.5,134562,Petrol,Manual,25017.44824
Ford,Model E,2020,1.3,117572,Petrol,Manual,28093.98771
Audi,Model E,2002,2.8,199422,Diesel,Automatic,16551.85197
Toyota,Model D,2007,3,174021,Electric,Automatic,19484.84295
Honda,Model C,2005,2.8,103218,Diesel,Automatic,21264.40983
BMW,Model C,2018,1.9,109946,Diesel,Manual,25678.55259
Toyota,Model B,2016,1.8,130593,Diesel,Manual,23055.87551
Audi,Model D,2009,2.3,157304,Electric,Automatic,18833.42511
Toyota,Model E,2000,1.6,183288,Petrol,Manual,15309.52804
Ford,Model D,2012,3.3,115277,Diesel,Manual,27933.68643
Toyota,Model D,2009,3.2,172666,Petrol,Automatic,22722.4816
Honda,Model B,2011,3.2,94152,Diesel,Automatic,26635.54474
Toyota,Model C,2001,1.8,128787,Diesel,Automatic,17036.4561
BMW,Model D,2009,1.9,90319,Diesel,Automatic,19654.23788
Toyota,Model D,2020,3.8,149689,Diesel,Automatic,30508.60942
Ford,Model D,2000,3.4,156624,Diesel,Automatic,17994.20679
Toyota,Model A,2000,4.1,26640,Diesel,Automatic,23474.08984
Honda,Model D,2019,2.4,148769,Electric,Automatic,27958.34842
Audi,Model D,2014,2.9,12541,Petrol,Manual,30849.59216
Toyota,Model E,2021,3.6,17354,Petrol,Automatic,37331.69274
Toyota,Model A,2000,4.4,168546,Electric,Manual,20251.09605
BMW,Model D,2020,4.5,104893,Diesel,Automatic,30943.21719
Honda,Model D,2008,4.5,49057,Electric,Manual,31039.90443
Audi,Model B,2006,4.1,97251,Electric,Automatic,24001.78776
Ford,Model B,2015,3.2,42439,Electric,Manual,27449.66194
Toyota,Model A,2015,1,9362,Petrol,Automatic,29517.9748
Audi,Model E,2012,3.4,13171,Electric,Automatic,31542.26875
Ford,Model A,2009,1.8,68721,Diesel,Manual,23888.61693
Honda,Model A,2017,1.2,114045,Electric,Manual,25710.33065
Honda,Model B,2008,3.4,25975,Petrol,Manual,26207.72769
Audi,Model B,2011,3.6,61945,Petrol,Automatic,26699.0937
Ford,Model E,2012,3.3,53596,Diesel,Manual,26695.44946
Honda,Model D,2010,2.3,81065,Electric,Manual,23602.47598
Audi,Model E,2014,2.8,39218,Diesel,Automatic,30306.47003
Honda,Model D,2009,4.3,16582,Electric,Automatic,35347.63035
Honda,Model C,2009,3.6,101552,Diesel,Automatic,25137.18359
Honda,Model B,2008,2.8,1147,Diesel,Automatic,28869.56121
BMW,Model C,2002,3.1,185500,Diesel,Manual,14071.2114
Ford,Model C,2015,4.2,105054,Petrol,Automatic,28549.23447
Audi,Model B,2011,2.4,97565,Petrol,Automatic,20308.14235
Audi,Model C,2016,1.4,70242,Electric,Manual,30845.84725
Ford,Model A,2014,2.1,96110,Petrol,Automatic,21610.88996
Ford,Model D,2002,2.5,135107,Diesel,Manual,17209.50801
Ford,Model E,2004,2,180080,Petrol,Manual,15708.60393
Ford,Model B,2012,2.9,26858,Petrol,Manual,32994.07271
Toyota,Model A,2005,2.1,75453,Electric,Manual,22375.01647
Audi,Model E,2008,1.4,156965,Diesel,Automatic,15142.42278
Toyota,Model E,2018,1.7,37822,Petrol,Automatic,28905.20258
Honda,Model E,2006,4.2,177325,Petrol,Manual,21655.68534
Honda,Model C,2012,3.2,158076,Electric,Manual,22205.1882
Audi,Model C,2021,2.1,37631,Electric,Automatic,30333.85741
Honda,Model C,2004,2.3,145503,Diesel,Manual,16694.83155
Ford,Model C,2015,2.7,110389,Electric,Automatic,24808.13706
Toyota,Model A,2003,3.4,137246,Diesel,Automatic,18575.25671
Ford,Model C,2004,3,84064,Diesel,Manual,21004.32562
Honda,Model B,2019,4.3,157141,Petrol,Automatic,28554.09805
Toyota,Model E,2018,3.2,99008,Petrol,Manual,30916.54454
Ford,Model A,2005,4.2,75496,Petrol,Manual,23546.37014
Audi,Model C,2003,1,99373,Petrol,Automatic,15874.38369
Ford,Model E,2000,4.1,110370,Petrol,Manual,21758.1952
Honda,Model A,2016,3.5,26859,Diesel,Automatic,33667.47266
Toyota,Model E,2008,1.6,171568,Petrol,Automatic,20548.41509
Audi,Model A,2015,1.9,74496,Petrol,Automatic,27949.15132
Toyota,Model D,2001,2.9,47798,Petrol,Manual,23182.33697
Audi,Model A,2010,1.4,47642,Diesel,Automatic,24321.33202
Toyota,Model C,2004,3.7,44683,Electric,Manual,25878.35961
Honda,Model E,2012,3.8,8451,Electric,Automatic,29808.07845
Audi,Model E,2019,2.1,193715,Petrol,Automatic,23762.23379
BMW,Model E,2016,1.2,52095,Electric,Manual,25881.931
Toyota,Model B,2014,4.5,48394,Diesel,Manual,32842.45134
Toyota,Model B,2021,1.9,136347,Petrol,Automatic,24572.76222
Ford,Model C,2011,1.2,22855,Diesel,Manual,25530.03429
Audi,Model D,2005,2.2,108135,Diesel,Manual,18596.38044
BMW,Model B,2019,4.4,22624,Petrol,Manual,37192.94854
Honda,Model A,2012,3.8,149686,Diesel,Manual,24557.80499
Ford,Model C,2017,2.7,109894,Petrol,Manual,27714.16313
BMW,Model D,2014,2.1,60981,Diesel,Manual,26230.35233
Audi,Model A,2014,2.5,189229,Electric,Automatic,22870.03169
BMW,Model E,2007,1.1,151203,Electric,Manual,17808.19294
Toyota,Model B,2018,3.5,197503,Electric,Manual,23406.9045
Toyota,Model A,2013,1.3,41620,Diesel,Manual,24141.47797
Ford,Model D,2006,2.8,119728,Petrol,Automatic,23307.98003
Audi,Model C,2013,3,11041,Electric,Manual,26316.78624
Audi,Model A,2004,1,76153,Petrol,Automatic,21902.46104
BMW,Model C,2014,4.4,66646,Electric,Manual,29969.29995
Ford,Model E,2020,2.1,118433,Electric,Automatic,28525.79988
Audi,Model D,2014,1.3,170663,Diesel,Automatic,20770.33486
Toyota,Model D,2003,4,198745,Electric,Automatic,17789.06434
BMW,Model B,2000,1.5,31207,Petrol,Automatic,20998.42804
Honda,Model D,2016,1.1,13107,Petrol,Automatic,28619.42661
Toyota,Model A,2019,2.7,132912,Electric,Manual,28738.74497
Ford,Model A,2000,1.5,116598,Petrol,Manual,14579.92754
Audi,Model A,2015,4.4,159312,Petrol,Manual,28623.19805
Toyota,Model E,2012,1,109406,Petrol,Automatic,17609.7505
Honda,Model D,2017,1.2,33510,Petrol,Automatic,29350.05792
Honda,Model D,2009,3.9,3160,Petrol,Manual,31093.30222
Ford,Model A,2017,1.8,37309,Electric,Manual,30130.53201
Toyota,Model B,2016,4.2,56718,Petrol,Manual,33720.16539
BMW,Model B,2008,2.1,171521,Petrol,Manual,21486.0847
Toyota,Model D,2013,1.2,193930,Electric,Manual,18393.33461
Honda,Model D,2020,1,23391,Diesel,Manual,28036.36275
Ford,Model C,2012,2,14295,Petrol,Automatic,31853.84041
Ford,Model D,2019,2.7,108151,Diesel,Manual,29157.76172
BMW,Model A,2019,1,187633,Diesel,Automatic,22791.35631
Ford,Model E,2013,3,47036,Electric,Manual,28322.06035
Ford,Model D,2010,2.2,83487,Diesel,Automatic,23381.14773
Ford,Model D,2012,2.4,171714,Diesel,Manual,21439.0628
Ford,Model A,2016,1.9,59672,Diesel,Automatic,28892.05204
Ford,Model C,2002,2.9,109512,Electric,Automatic,20871.08656
Honda,Model D,2000,1.8,146669,Petrol,Automatic,13274.49107
Toyota,Model B,2020,1.5,156252,Electric,Automatic,27227.66344
Audi,Model B,2004,4.1,106973,Electric,Automatic,21464.7258
Ford,Model B,2012,2.4,194648,Electric,Automatic,20725.97966
Audi,Model E,2004,1.3,37473,Petrol,Manual,21775.90629
Audi,Model E,2004,1.8,141,Diesel,Automatic,29647.46843
Honda,Model D,2011,2.1,4655,Petrol,Manual,27598.76268
Ford,Model D,2001,3.7,182322,Diesel,Automatic,15331.65882
Audi,Model D,2015,1.1,109066,Petrol,Manual,24547.29666
Ford,Model E,2016,2.7,62971,Electric,Manual,28246.89297
BMW,Model D,2004,2.4,94138,Electric,Manual,23220.85439
BMW,Model A,2011,4.4,169229,Diesel,Manual,26590.3038
BMW,Model C,2014,1.6,127684,Electric,Automatic,24228.41096
Audi,Model B,2005,3.2,25785,Electric,Automatic,25056.77678
BMW,Model B,2012,1.7,138460,Petrol,Automatic,23206.65021
Honda,Model A,2010,2.9,92240,Diesel,Automatic,29798.68332
Honda,Model D,2016,2.9,52957,Petrol,Automatic,29392.71296
Audi,Model E,2008,1.3,102808,Petrol,Manual,20066.72251
Ford,Model D,2015,2.6,33741,Electric,Manual,29730.95283
Toyota,Model D,2016,2.6,101242,Petrol,Automatic,26531.64144
Ford,Model B,2019,2.1,85,Diesel,Manual,32970.18594
Ford,Model B,2017,2,89643,Electric,Manual,27058.51344
Ford,Model E,2012,1.8,42756,Diesel,Automatic,26345.83364
Ford,Model B,2010,1,79975,Diesel,Automatic,20225.73863
Toyota,Model D,2012,1,90571,Diesel,Automatic,24852.1024
BMW,Model A,2012,3.1,80611,Diesel,Automatic,27919.17243
Ford,Model E,2011,2,161467,Petrol,Automatic,22366.38881
Honda,Model A,2013,1.6,84428,Electric,Automatic,25673.76339
Audi,Model D,2012,3.4,50296,Petrol,Manual,23970.60133
Audi,Model E,2008,2.9,122516,Electric,Automatic,24482.6993
Honda,Model A,2013,4.2,81247,Petrol,Automatic,31459.98006
Ford,Model E,2000,3.9,94000,Electric,Manual,22580.49525
Toyota,Model D,2008,3.5,63927,Diesel,Automatic,31144.46565
BMW,Model E,2003,1.4,53816,Diesel,Automatic,22699.47027
Audi,Model D,2011,3.3,128852,Petrol,Manual,26673.7492
BMW,Model E,2013,3.4,109756,Petrol,Automatic,23413.40952
Toyota,Model E,2008,3.7,47972,Diesel,Automatic,30689.26154
Audi,Model B,2002,1.9,184869,Petrol,Automatic,15911.63183
BMW,Model D,2005,3.2,63716,Petrol,Manual,22032.68868
Toyota,Model C,2002,3.2,78978,Electric,Automatic,23091.01672
BMW,Model E,2000,2.3,168106,Electric,Manual,11818.10532
Ford,Model A,2021,3.3,173385,Electric,Automatic,28799.34006
Toyota,Model B,2020,1.3,53282,Petrol,Manual,29298.96289
BMW,Model B,2002,3.3,58568,Diesel,Manual,22475.40224
Ford,Model E,2013,3.1,99495,Diesel,Automatic,28136.31783
Ford,Model C,2019,1.7,49135,Diesel,Automatic,27929.03768
Toyota,Model B,2001,3.9,157180,Diesel,Manual,19681.32049
Honda,Model D,2011,4.1,146942,Electric,Manual,27567.3142
Audi,Model E,2009,1.7,60661,Electric,Manual,23186.0482
Toyota,Model E,2012,1.3,194900,Petrol,Automatic,15954.43053
Ford,Model C,2019,3.1,136993,Diesel,Automatic,30032.87731
Ford,Model D,2003,2.7,94744,Petrol,Manual,21384.8294
Toyota,Model D,2018,2.5,19895,Diesel,Manual,36020.91331
Honda,Model C,2021,3.7,29215,Diesel,Automatic,36476.68905
Audi,Model A,2000,4.4,163428,Petrol,Manual,21154.59638
BMW,Model D,2010,2.7,13461,Electric,Automatic,29453.97899
Toyota,Model A,2015,1,130942,Petrol,Manual,23066.34127
Audi,Model A,2018,3.1,106328,Petrol,Automatic,30102.01941
Audi,Model E,2018,3.3,155328,Diesel,Manual,28189.99989
Ford,Model E,2011,3.9,153955,Electric,Automatic,22367.47442
BMW,Model B,2002,1.7,48916,Petrol,Automatic,19236.5827
Toyota,Model E,2017,2.8,111336,Electric,Manual,28856.46296
Ford,Model D,2016,2.6,30671,Electric,Manual,30852.13088
Ford,Model D,2004,3.3,171999,Electric,Manual,17473.50575
Honda,Model A,2015,1.2,111611,Electric,Automatic,23921.41358
Audi,Model D,2013,4.1,102932,Diesel,Manual,31780.67986
Toyota,Model E,2018,2.8,170356,Diesel,Automatic,25464.77748
Toyota,Model E,2005,4.1,10130,Diesel,Automatic,30037.38169
Toyota,Model E,2002,2.2,115703,Diesel,Automatic,19523.07423
Ford,Model C,2005,3.3,71693,Diesel,Automatic,23294.63789
Honda,Model D,2011,4.3,170198,Petrol,Automatic,24488.76022
BMW,Model B,2019,4.3,117271,Electric,Automatic,27058.74751
Ford,Model D,2010,4.3,70675,Diesel,Automatic,27177.78569
BMW,Model D,2006,1.2,17311,Electric,Automatic,23377.13841
Honda,Model C,2000,2.4,108007,Diesel,Manual,16016.3239
Audi,Model D,2015,1.2,50889,Diesel,Manual,26314.85257
Toyota,Model A,2015,2.1,104883,Petrol,Manual,24863.48619
BMW,Model E,2016,1.6,144704,Electric,Manual,25611.93154
Ford,Model E,2014,3.2,3038,Diesel,Manual,36294.5072
BMW,Model C,2020,3.7,7219,Diesel,Automatic,35927.12105
Audi,Model E,2008,2.8,72036,Petrol,Manual,25752.01114
Toyota,Model A,2004,3.8,149177,Electric,Manual,23561.01943
BMW,Model C,2019,1,117454,Electric,Automatic,24616.35454
Audi,Model B,2007,3.9,160350,Diesel,Automatic,23123.93133
Ford,Model E,2020,1.6,159067,Petrol,Manual,21459.475
Honda,Model D,2000,2.6,2825,Petrol,Manual,25091.72581
Ford,Model A,2006,2.5,127301,Diesel,Manual,23188.38366
Toyota,Model A,2010,4.1,23054,Electric,Manual,28811.66174
Ford,Model E,2019,4.4,174766,Diesel,Automatic,25243.02054
Ford,Model B,2020,1.9,41178,Electric,Manual,33328.84153
Ford,Model D,2012,1.2,147860,Petrol,Manual,19373.74956
Ford,Model B,2021,3.3,13077,Diesel,Automatic,33884.92794
Toyota,Model B,2012,2.8,190270,Diesel,Manual,21280.149
Audi,Model E,2006,3,162085,Diesel,Automatic,18802.80901
BMW,Model D,2010,1.2,71694,Electric,Automatic,20745.12435
Honda,Model E,2017,3.7,86341,Electric,Automatic,27533.55754
BMW,Model E,2000,1.8,183921,Petrol,Automatic,17012.30265
BMW,Model A,2011,2.2,168906,Electric,Automatic,23787.8544
Honda,Model E,2002,1.8,75563,Electric,Manual,19323.49097
Toyota,Model C,2000,4.3,163997,Diesel,Manual,24635.94295
Honda,Model D,2003,1.6,153367,Petrol,Automatic,18688.55703
Toyota,Model A,2005,3.6,28253,Petrol,Manual,27189.10691
BMW,Model D,2004,1.9,105347,Diesel,Automatic,24073.09992
Toyota,Model A,2010,2.5,46853,Electric,Automatic,22568.62603
Audi,Model C,2019,4.5,148261,Electric,Manual,29670.11362
Honda,Model E,2012,1.4,43154,Diesel,Manual,29162.27631
Audi,Model A,2010,4.1,105539,Diesel,Manual,26241.53144
BMW,Model A,2005,4.3,82423,Electric,Manual,28326.21172
Honda,Model A,2018,3.4,121924,Petrol,Manual,26742.28783
BMW,Model C,2014,1,89646,Diesel,Automatic,22195.24833
Audi,Model D,2020,3.9,136255,Electric,Manual,30763.7983
BMW,Model C,2012,4.1,19023,Diesel,Manual,33572.81906
Honda,Model A,2009,4.4,8957,Petrol,Manual,32269.28874
Honda,Model A,2000,3.9,16620,Petrol,Manual,25142.30546
BMW,Model E,2012,2.6,4491,Electric,Manual,28116.80628
Honda,Model C,2005,3.4,108500,Petrol,Manual,27601.75924
Honda,Model C,2020,2.7,38728,Diesel,Automatic,33164.40559
BMW,Model B,2019,2.2,64650,Petrol,Automatic,31879.12258
Audi,Model D,2011,3.2,165639,Electric,Automatic,24594.76725
Honda,Model B,2016,3.7,3387,Diesel,Automatic,33285.42096
Honda,Model B,2017,3.2,16025,Petrol,Automatic,33199.28049
Honda,Model D,2007,3.9,132518,Petrol,Manual,22136.22738
Honda,Model E,2013,1.6,104673,Petrol,Automatic,25006.59797
BMW,Model E,2004,2.3,103896,Electric,Manual,20092.16103
Audi,Model D,2021,2.1,157682,Electric,Automatic,29072.70562
Audi,Model D,2001,1.7,168053,Petrol,Automatic,11281.05034
Toyota,Model C,2021,2.6,160381,Diesel,Manual,27688.86128
Honda,Model C,2010,4.3,59388,Petrol,Manual,34724.61262
Honda,Model C,2002,2.9,120747,Diesel,Automatic,18299.83939
Toyota,Model C,2021,2,161506,Diesel,Automatic,25748.8365
Audi,Model A,2015,2.2,110930,Electric,Automatic,24655.60604
Ford,Model A,2020,3.1,129442,Petrol,Manual,30524.5572
Ford,Model E,2015,2.2,34226,Electric,Automatic,25187.38719
Audi,Model A,2008,2.9,18406,Petrol,Manual,25476.46353
Honda,Model A,2012,2,165788,Diesel,Manual,18731.03674
Ford,Model C,2009,2.2,22989,Electric,Manual,28514.8581
BMW,Model C,2016,3.5,42580,Electric,Manual,31512.64894
BMW,Model D,2020,3,45731,Electric,Manual,31443.87016
Toyota,Model C,2016,1.3,77541,Diesel,Manual,26542.75621
Audi,Model D,2009,4.4,137933,Electric,Automatic,25853.45934
Audi,Model D,2007,1.2,40039,Petrol,Manual,22510.29972
Ford,Model A,2006,1.3,141425,Petrol,Automatic,16535.3971
Honda,Model C,2013,3.5,106171,Diesel,Manual,25383.37646
Audi,Model A,2021,3.5,146702,Electric,Automatic,32021.96929
Ford,Model C,2017,1.1,64050,Petrol,Manual,29489.58061
Ford,Model A,2020,3.2,127281,Electric,Manual,26414.00868
Audi,Model A,2018,1.1,190173,Petrol,Automatic,19914.09433
Ford,Model A,2017,4.4,70254,Diesel,Manual,33693.89675
Toyota,Model E,2013,3.4,102454,Petrol,Automatic,25378.65921
Toyota,Model A,2009,1.7,16907,Petrol,Manual,27541.50538
Audi,Model B,2000,1.6,100785,Petrol,Automatic,17597.93988
Honda,Model B,2008,3,4484,Diesel,Automatic,30443.29702
Toyota,Model B,2017,3.2,23194,Petrol,Manual,37377.83196
Toyota,Model D,2012,3.9,23886,Diesel,Manual,28268.52186
Audi,Model A,2016,4.2,8537,Diesel,Automatic,37902.58711
BMW,Model B,2021,2.4,23399,Petrol,Manual,32083.54343
Ford,Model D,2015,4,91810,Electric,Automatic,31318.43479
Toyota,Model B,2010,2.9,6892,Petrol,Automatic,30579.79612
BMW,Model C,2008,2.6,129579,Diesel,Automatic,24551.11587
Honda,Model E,2006,3.4,40544,Electric,Automatic,26988.11132
BMW,Model A,2021,1.4,107617,Petrol,Manual,25370.28702
Audi,Model E,2000,1.9,19267,Petrol,Manual,22417.89194
Honda,Model E,2008,3.9,40396,Petrol,Manual,32246.30063
Honda,Model C,2009,2.8,113204,Petrol,Manual,24234.04328
BMW,Model C,2015,4.2,162412,Petrol,Automatic,25731.28841
Audi,Model C,2020,1.3,107478,Electric,Automatic,26012.59635
Toyota,Model D,2017,2.1,43404,Petrol,Automatic,30128.32873
BMW,Model B,2013,2.2,167300,Diesel,Manual,21866.29525
Toyota,Model A,2010,2.5,51736,Diesel,Automatic,26469.23909
BMW,Model C,2003,4.5,146709,Electric,Automatic,24226.7915
Toyota,Model A,2018,2.1,177252,Diesel,Automatic,27485.36
BMW,Model A,2012,2.8,186771,Electric,Manual,23260.31679
Honda,Model A,2000,2.9,66843,Diesel,Manual,22802.67963
Ford,Model C,2020,3.7,146652,Electric,Manual,31233.05474
Honda,Model C,2018,2.8,199460,Petrol,Manual,25019.4646
Toyota,Model B,2014,3.1,51376,Diesel,Automatic,30021.39663
Audi,Model C,2019,3.6,36212,Diesel,Manual,32830.63451
Honda,Model C,2014,1.4,196292,Electric,Automatic,17926.35604
Ford,Model A,2010,4.4,178476,Electric,Manual,23951.64146
Toyota,Model B,2004,4,50403,Electric,Automatic,27164.55405
Honda,Model E,2021,2.4,157319,Diesel,Automatic,28810.79803
BMW,Model C,2009,3.5,91126,Electric,Manual,25830.99031
Audi,Model C,2017,3.7,70277,Petrol,Manual,30788.61784
Toyota,Model E,2006,4,178574,Electric,Automatic,21717.54706
Honda,Model A,2000,1.7,109710,Petrol,Automatic,17872.55304
Toyota,Model B,2002,3.5,26607,Petrol,Automatic,24610.48182
BMW,Model A,2000,1.1,63543,Electric,Manual,16686.29067
Ford,Model D,2016,1.4,117117,Petrol,Manual,25333.32831
Honda,Model C,2014,3.7,178073,Petrol,Manual,24352.65003
Toyota,Model D,2004,3.8,78294,Petrol,Manual,27145.33889
Toyota,Model C,2021,3.1,42191,Electric,Automatic,34247.98018
Toyota,Model D,2015,3,56957,Electric,Manual,29611.52138
Ford,Model E,2011,3.6,129658,Petrol,Manual,22961.29993
Toyota,Model C,2018,4.2,80614,Diesel,Manual,32488.72068
Audi,Model C,2013,2.5,32802,Petrol,Automatic,26997.72875
Audi,Model D,2002,1.4,177103,Electric,Manual,11483.37382
Toyota,Model B,2018,3.9,81940,Petrol,Manual,34826.54394
Audi,Model D,2000,2.2,117000,Petrol,Automatic,16679.1726
Honda,Model C,2020,1.5,175503,Electric,Automatic,25111.1747
Audi,Model C,2000,3.2,115144,Electric,Manual,17529.51209
Toyota,Model B,2009,3,154743,Diesel,Manual,20443.14569
BMW,Model A,2002,2.7,40668,Petrol,Manual,21867.50685
Honda,Model B,2012,4,27573,Petrol,Manual,33094.69206
Ford,Model A,2005,2,174614,Petrol,Manual,17764.42772
Toyota,Model C,2010,1,197670,Diesel,Manual,13571.40356
Ford,Model E,2005,2.1,65258,Diesel,Automatic,19708.16165
BMW,Model E,2002,1,122608,Petrol,Manual,16935.36208
Ford,Model D,2015,2.9,130687,Electric,Automatic,28485.6843
Toyota,Model B,2008,2.3,105431,Petrol,Automatic,24949.36389
Toyota,Model B,2007,3.8,9782,Petrol,Manual,28159.03465
